filepath,testclass,testname,line number,assert string
tests\lookup\tests.py,LookupTests,test_get_next_previous_by,654,"self.assertEqual(repr(self.a5.get_previous_by_pub_date()), '<Article: Article 6>')"
tests\lookup\tests.py,LookupTests,test_get_next_previous_by,657,"self.assertEqual(repr(self.a4.get_previous_by_pub_date()), '<Article: Article 7>')"
tests\lookup\tests.py,LookupTests,test_get_next_previous_by,660,"self.assertEqual(repr(self.a3.get_previous_by_pub_date()), '<Article: Article 2>')"
tests\lookup\tests.py,LookupTests,test_get_next_previous_by,663,"self.assertEqual(repr(self.a2.get_previous_by_pub_date()), '<Article: Article 1>')"
tests\lookup\tests.py,LookupTests,test_in,743,"self.assertSequenceEqual(Article.objects.exclude(id__in=[]), [self.a5, self.a6, self.a4, self.a2, self.a3, self.a7, self.a1])"
tests\lookup\tests.py,LookupTests,test_in_bulk,179,"self.assertEqual(arts[self.a1.id], self.a1)"
tests\lookup\tests.py,LookupTests,test_in_bulk,180,"self.assertEqual(arts[self.a2.id], self.a2)"
tests\lookup\tests.py,LookupTests,test_in_bulk,181,"self.assertEqual(Article.objects.in_bulk(), {self.a1.id: self.a1, self.a2.id: self.a2, self.a3.id: self.a3, self.a4.id: self.a4, self.a5.id: self.a5, self.a6.id: self.a6, self.a7.id: self.a7})"
tests\lookup\tests.py,LookupTests,test_in_bulk,193,"self.assertEqual(Article.objects.in_bulk([self.a3.id]), {self.a3.id: self.a3})"
tests\lookup\tests.py,LookupTests,test_in_bulk,194,"self.assertEqual(Article.objects.in_bulk({self.a3.id}), {self.a3.id: self.a3})"
tests\lookup\tests.py,LookupTests,test_in_bulk,195,"self.assertEqual(Article.objects.in_bulk(frozenset([self.a3.id])), {self.a3.id: self.a3})"
tests\lookup\tests.py,LookupTests,test_in_bulk,198,"self.assertEqual(Article.objects.in_bulk((self.a3.id,)), {self.a3.id: self.a3})"
tests\lookup\tests.py,LookupTests,test_in_bulk,199,"self.assertEqual(Article.objects.in_bulk([1000]), {})"
tests\lookup\tests.py,LookupTests,test_in_bulk,200,"self.assertEqual(Article.objects.in_bulk([]), {})"
tests\lookup\tests.py,LookupTests,test_in_bulk,201,"self.assertEqual(Article.objects.in_bulk(iter([self.a1.id])), {self.a1.id: self.a1})"
tests\lookup\tests.py,LookupTests,test_in_bulk,204,"self.assertEqual(Article.objects.in_bulk(iter([])), {})"
tests\lookup\tests.py,LookupTests,test_in_bulk,205,self.assertRaises(TypeError)
tests\lookup\tests.py,LookupTests,test_in_bulk_distinct_field,281,"self.assertEqual(Article.objects.order_by('headline').distinct('headline').in_bulk([self.a1.headline, self.a5.headline], field_name='headline'), {self.a1.headline: self.a1, self.a5.headline: self.a5})"
tests\lookup\tests.py,LookupTests,test_in_bulk_lots_of_ids,218,self.assertNumQueries(expected_num_queries)
tests\lookup\tests.py,LookupTests,test_in_bulk_lots_of_ids,219,"self.assertEqual(Author.objects.in_bulk(authors), authors)"
tests\lookup\tests.py,LookupTests,test_in_bulk_meta_constraint,237,"self.assertEqual(Season.objects.in_bulk([season_2011.year, season_2012.year], field_name='year'), {season_2011.year: season_2011, season_2012.year: season_2012})"
tests\lookup\tests.py,LookupTests,test_in_bulk_multiple_distinct_field,294,"self.assertRaisesMessage(ValueError, msg)"
tests\lookup\tests.py,LookupTests,test_in_bulk_non_unique_field,247,"self.assertRaisesMessage(ValueError, msg)"
tests\lookup\tests.py,LookupTests,test_in_bulk_non_unique_meta_constaint,323,"self.assertRaisesMessage(ValueError, msg % field_name)"
tests\lookup\tests.py,LookupTests,test_in_bulk_not_model_iterable,333,"self.assertRaisesMessage(TypeError, msg)"
tests\lookup\tests.py,LookupTests,test_in_bulk_not_model_iterable,335,"self.assertRaisesMessage(TypeError, msg)"
tests\lookup\tests.py,LookupTests,test_in_bulk_preserve_ordering,257,"self.assertEqual(articles, {self.au1.id: self.a4, self.au2.id: self.a5})"
tests\lookup\tests.py,LookupTests,test_in_bulk_preserve_ordering_with_batch_size,272,"self.assertEqual(articles, {self.au1.id: self.a4, self.au2.id: self.a5})"
tests\lookup\tests.py,LookupTests,test_in_bulk_sliced_queryset,328,"self.assertRaisesMessage(TypeError, msg)"
tests\lookup\tests.py,LookupTests,test_in_bulk_with_field,222,"self.assertEqual(Article.objects.in_bulk([self.a1.slug, self.a2.slug, self.a3.slug], field_name='slug'), {self.a1.slug: self.a1, self.a2.slug: self.a2, self.a3.slug: self.a3})"
tests\lookup\tests.py,LookupTests,test_in_different_database,752,"self.assertRaisesMessage(ValueError, ""Subqueries aren't allowed across different databases. Force the inner query to be evaluated using `list(inner_query)`."")"
tests\lookup\tests.py,LookupTests,test_in_empty_list,749,"self.assertSequenceEqual(Article.objects.filter(id__in=[]), [])"
tests\lookup\tests.py,LookupTests,test_in_ignore_none,768,self.assertNumQueries(1)
tests\lookup\tests.py,LookupTests,test_in_ignore_none,769,"self.assertSequenceEqual(Article.objects.filter(id__in=[None, self.a1.id]), [self.a1])"
tests\lookup\tests.py,LookupTests,test_in_ignore_none,774,"self.assertIn('IN (%s)' % self.a1.pk, sql)"
tests\lookup\tests.py,LookupTests,test_in_ignore_none_with_unhashable_items,784,self.assertNumQueries(1)
tests\lookup\tests.py,LookupTests,test_in_ignore_none_with_unhashable_items,785,"self.assertSequenceEqual(Article.objects.filter(id__in=[None, UnhashableInt(self.a1.id)]), [self.a1])"
tests\lookup\tests.py,LookupTests,test_in_ignore_none_with_unhashable_items,790,"self.assertIn('IN (%s)' % self.a1.pk, sql)"
tests\lookup\tests.py,LookupTests,test_in_ignore_solo_none,777,self.assertNumQueries(0)
tests\lookup\tests.py,LookupTests,test_in_ignore_solo_none,778,"self.assertSequenceEqual(Article.objects.filter(id__in=[None]), [])"
tests\lookup\tests.py,LookupTests,test_in_keeps_value_ordering,765,"self.assertIn(' IN (a1, a2, a3, a4, a5, a6, a7) ', str(query))"
tests\lookup\tests.py,LookupTests,test_in_select_mismatch,797,"self.assertRaisesMessage(ValueError, msg)"
tests\lookup\tests.py,LookupTests,test_isnull_non_boolean_value,1393,"self.assertRaisesMessage(ValueError, msg)"
tests\lookup\tests.py,LookupTests,test_isnull_textfield,1397,"self.assertSequenceEqual(Author.objects.filter(bio__isnull=True), [self.au2])"
tests\lookup\tests.py,LookupTests,test_isnull_textfield,1401,"self.assertSequenceEqual(Author.objects.filter(bio__isnull=False), [self.au1])"
tests\lookup\tests.py,LookupTests,test_iterator,132,"self.assertIsInstance(Article.objects.iterator(), collections.abc.Iterator)"
tests\lookup\tests.py,LookupTests,test_iterator,134,"self.assertQuerySetEqual(Article.objects.iterator(), ['Article 5', 'Article 6', 'Article 4', 'Article 2', 'Article 3', 'Article 7', 'Article 1'], transform=attrgetter('headline'))"
tests\lookup\tests.py,LookupTests,test_iterator,148,"self.assertQuerySetEqual(Article.objects.filter(headline__endswith='4').iterator(), ['Article 4'], transform=attrgetter('headline'))"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1144,"self.assertEqual(Game.objects.filter(season__year=2010).count(), 3)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1145,"self.assertEqual(Game.objects.filter(season__year__exact=2010).count(), 3)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1146,"self.assertEqual(Game.objects.filter(season__gt=222).count(), 3)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1147,"self.assertEqual(Game.objects.filter(season__gt__exact=222).count(), 3)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1150,"self.assertEqual(Game.objects.filter(season__year=2011).count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1151,"self.assertEqual(Game.objects.filter(season__year__exact=2011).count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1152,"self.assertEqual(Game.objects.filter(season__gt=333).count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1153,"self.assertEqual(Game.objects.filter(season__gt__exact=333).count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1154,"self.assertEqual(Game.objects.filter(season__year__gt=2010).count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1155,"self.assertEqual(Game.objects.filter(season__gt__gt=222).count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1158,"self.assertEqual(Game.objects.filter(season__year__in=[2010, 2011]).count(), 5)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1159,"self.assertEqual(Game.objects.filter(season__year__gt=2009).count(), 5)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1160,"self.assertEqual(Game.objects.filter(season__gt__in=[222, 333]).count(), 5)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1161,"self.assertEqual(Game.objects.filter(season__gt__gt=111).count(), 5)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1164,"self.assertEqual(Player.objects.filter(games__season__year=2009).distinct().count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1167,"self.assertEqual(Player.objects.filter(games__season__year__exact=2009).distinct().count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1170,"self.assertEqual(Player.objects.filter(games__season__gt=111).distinct().count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1173,"self.assertEqual(Player.objects.filter(games__season__gt__exact=111).distinct().count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1178,"self.assertEqual(Player.objects.filter(games__season__year=2010).distinct().count(), 1)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1181,"self.assertEqual(Player.objects.filter(games__season__year__exact=2010).distinct().count(), 1)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1184,"self.assertEqual(Player.objects.filter(games__season__gt=222).distinct().count(), 1)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1187,"self.assertEqual(Player.objects.filter(games__season__gt__exact=222).distinct().count(), 1)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1192,"self.assertEqual(Player.objects.filter(games__season__year=2011).distinct().count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1195,"self.assertEqual(Player.objects.filter(games__season__year__exact=2011).distinct().count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1198,"self.assertEqual(Player.objects.filter(games__season__gt=333).distinct().count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1201,"self.assertEqual(Player.objects.filter(games__season__year__gt=2010).distinct().count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_collision,1204,"self.assertEqual(Player.objects.filter(games__season__gt__gt=222).distinct().count(), 2)"
tests\lookup\tests.py,LookupTests,test_lookup_date_as_str,124,"self.assertSequenceEqual(Article.objects.filter(pub_date__startswith='2005'), [self.a5, self.a6, self.a4, self.a2, self.a3, self.a7, self.a1])"
tests\lookup\tests.py,LookupTests,test_lookup_direct_value_rhs_unwrapped,1426,self.assertNumQueries(1)
tests\lookup\tests.py,LookupTests,test_lookup_direct_value_rhs_unwrapped,1427,"self.assertIs(Author.objects.filter(GreaterThan(2, 1)).exists(), True)"
tests\lookup\tests.py,LookupTests,test_lookup_direct_value_rhs_unwrapped,1429,"self.assertIn('2 > 1', ctx.captured_queries[0]['sql'])"
tests\lookup\tests.py,LookupTests,test_lookup_int_as_str,116,"self.assertSequenceEqual(Article.objects.filter(id__iexact=str(self.a1.id)), [self.a1])"
tests\lookup\tests.py,LookupTests,test_lookup_rhs,1411,"self.assertCountEqual(Stock.objects.filter(short=Q(qty_available__lt=F('product__qty_target'))), [stock_1, stock_2])"
tests\lookup\tests.py,LookupTests,test_lookup_rhs,1415,"self.assertCountEqual(Stock.objects.filter(short=ExpressionWrapper(Q(qty_available__lt=F('product__qty_target')), output_field=BooleanField())), [stock_1, stock_2])"
tests\lookup\tests.py,LookupTests,test_nested_outerref_lhs,1356,"self.assertEqual(qs.get(has_author_alias_match=True), tag)"
tests\lookup\tests.py,LookupTests,test_none,729,"self.assertSequenceEqual(Article.objects.none(), [])"
tests\lookup\tests.py,LookupTests,test_none,730,"self.assertSequenceEqual(Article.objects.none().filter(headline__startswith='Article'), [])"
tests\lookup\tests.py,LookupTests,test_none,733,"self.assertSequenceEqual(Article.objects.filter(headline__startswith='Article').none(), [])"
tests\lookup\tests.py,LookupTests,test_none,736,"self.assertEqual(Article.objects.none().count(), 0)"
tests\lookup\tests.py,LookupTests,test_none,737,"self.assertEqual(Article.objects.none().update(headline='This should not take effect'), 0)"
tests\lookup\tests.py,LookupTests,test_none,740,"self.assertSequenceEqual(list(Article.objects.none().iterator()), [])"
tests\lookup\tests.py,LookupTests,test_nonfield_lookups,1104,"self.assertRaisesMessage(FieldError, msg)"
tests\lookup\tests.py,LookupTests,test_nonfield_lookups,1110,"self.assertRaisesMessage(FieldError, msg)"
tests\lookup\tests.py,LookupTests,test_nonfield_lookups,1116,"self.assertRaisesMessage(FieldError, msg)"
tests\lookup\tests.py,LookupTests,test_pattern_lookups_with_substr,1323,"self.assertCountEqual(authors, result)"
tests\lookup\tests.py,LookupTests,test_regex,928,"self.assertQuerySetEqual(Article.objects.filter(headline__regex='fo*'), Article.objects.filter(headline__in=['f', 'fo', 'foo', 'fooo']))"
tests\lookup\tests.py,LookupTests,test_regex,932,"self.assertQuerySetEqual(Article.objects.filter(headline__iregex='fo*'), Article.objects.filter(headline__in=['f', 'fo', 'foo', 'fooo', 'hey-Foo']))"
tests\lookup\tests.py,LookupTests,test_regex,937,"self.assertQuerySetEqual(Article.objects.filter(headline__regex='fo+'), Article.objects.filter(headline__in=['fo', 'foo', 'fooo']))"
tests\lookup\tests.py,LookupTests,test_regex,942,"self.assertQuerySetEqual(Article.objects.filter(headline__regex='fooo?'), Article.objects.filter(headline__in=['foo', 'fooo']))"
tests\lookup\tests.py,LookupTests,test_regex,947,"self.assertQuerySetEqual(Article.objects.filter(headline__regex='^b'), Article.objects.filter(headline__in=['bar', 'baxZ', 'baz']))"
tests\lookup\tests.py,LookupTests,test_regex,951,"self.assertQuerySetEqual(Article.objects.filter(headline__iregex='^a'), Article.objects.filter(headline='AbBa'))"
tests\lookup\tests.py,LookupTests,test_regex,956,"self.assertQuerySetEqual(Article.objects.filter(headline__regex='z$'), Article.objects.filter(headline='baz'))"
tests\lookup\tests.py,LookupTests,test_regex,960,"self.assertQuerySetEqual(Article.objects.filter(headline__iregex='z$'), Article.objects.filter(headline__in=['baxZ', 'baz']))"
tests\lookup\tests.py,LookupTests,test_regex,965,"self.assertQuerySetEqual(Article.objects.filter(headline__regex='ba[rz]'), Article.objects.filter(headline__in=['bar', 'baz']))"
tests\lookup\tests.py,LookupTests,test_regex,969,"self.assertQuerySetEqual(Article.objects.filter(headline__regex='ba.[RxZ]'), Article.objects.filter(headline='baxZ'))"
tests\lookup\tests.py,LookupTests,test_regex,973,"self.assertQuerySetEqual(Article.objects.filter(headline__iregex='ba[RxZ]'), Article.objects.filter(headline__in=['bar', 'baxZ', 'baz']))"
tests\lookup\tests.py,LookupTests,test_regex,992,"self.assertQuerySetEqual(Article.objects.filter(headline__regex='oo(f|b)'), Article.objects.filter(headline__in=['barfoobaz', 'foobar', 'foobarbaz', 'foobaz']))"
tests\lookup\tests.py,LookupTests,test_regex,1003,"self.assertQuerySetEqual(Article.objects.filter(headline__iregex='oo(f|b)'), Article.objects.filter(headline__in=['barfoobaz', 'foobar', 'foobarbaz', 'foobaz', 'ooF']))"
tests\lookup\tests.py,LookupTests,test_regex,1015,"self.assertQuerySetEqual(Article.objects.filter(headline__regex='^foo(f|b)'), Article.objects.filter(headline__in=['foobar', 'foobarbaz', 'foobaz']))"
tests\lookup\tests.py,LookupTests,test_regex,1021,"self.assertQuerySetEqual(Article.objects.filter(headline__regex='b.*az'), Article.objects.filter(headline__in=['barfoobaz', 'baz', 'bazbaRFOO', 'foobarbaz', 'foobaz']))"
tests\lookup\tests.py,LookupTests,test_regex,1033,"self.assertQuerySetEqual(Article.objects.filter(headline__iregex='b.*ar'), Article.objects.filter(headline__in=['bar', 'barfoobaz', 'bazbaRFOO', 'foobar', 'foobarbaz']))"
tests\lookup\tests.py,LookupTests,test_regex_backreferencing,1061,"self.assertQuerySetEqual(Article.objects.filter(headline__regex='b(.).*b\\1').values_list('headline', flat=True), ['barfoobaz', 'bazbaRFOO', 'foobarbaz'])"
tests\lookup\tests.py,LookupTests,test_regex_non_string,1087,"self.assertQuerySetEqual(Season.objects.filter(gt__regex='^444$'), [s])"
tests\lookup\tests.py,LookupTests,test_regex_null,1073,"self.assertQuerySetEqual(Season.objects.filter(gt__regex='^$'), [])"
tests\lookup\tests.py,LookupTests,test_relation_nested_lookup_error,875,"self.assertRaisesMessage(FieldError, msg)"
tests\lookup\tests.py,LookupTests,test_relation_nested_lookup_error,881,"self.assertRaisesMessage(FieldError, msg)"
tests\lookup\tests.py,LookupTests,test_textfield_exact_null,1076,self.assertNumQueries(1)
tests\lookup\tests.py,LookupTests,test_textfield_exact_null,1077,"self.assertSequenceEqual(Author.objects.filter(bio=None), [self.au2])"
tests\lookup\tests.py,LookupTests,test_textfield_exact_null,1080,"self.assertIn(f'{bio_column} IS NULL', ctx.captured_queries[0]['sql'])"
tests\lookup\tests.py,LookupTests,test_unsupported_lookup_reverse_foreign_key,889,"self.assertRaisesMessage(FieldError, msg)"
tests\lookup\tests.py,LookupTests,test_unsupported_lookup_reverse_foreign_key_custom_lookups,898,"self.assertRaisesMessage(FieldError, msg)"
tests\lookup\tests.py,LookupTests,test_unsupported_lookups,810,"self.assertRaisesMessage(FieldError, ""Unsupported lookup 'starts' for CharField or join on the field not permitted, perhaps you meant startswith or istartswith?"")"
tests\lookup\tests.py,LookupTests,test_unsupported_lookups,817,"self.assertRaisesMessage(FieldError, ""Unsupported lookup 'is_null' for DateTimeField or join on the field not permitted, perhaps you meant isnull?"")"
tests\lookup\tests.py,LookupTests,test_unsupported_lookups,824,"self.assertRaisesMessage(FieldError, ""Unsupported lookup 'gobbledygook' for DateTimeField or join on the field not permitted."")"
tests\lookup\tests.py,LookupTests,test_unsupported_lookups,831,"self.assertRaisesMessage(FieldError, ""Unsupported lookup 'gt__foo' for DateTimeField or join on the field not permitted, perhaps you meant gt or gte?"")"
tests\lookup\tests.py,LookupTests,test_unsupported_lookups,838,"self.assertRaisesMessage(FieldError, ""Unsupported lookup 'gt__' for DateTimeField or join on the field not permitted, perhaps you meant gt or gte?"")"
tests\lookup\tests.py,LookupTests,test_unsupported_lookups,845,"self.assertRaisesMessage(FieldError, ""Unsupported lookup 'gt__lt' for DateTimeField or join on the field not permitted, perhaps you meant gt or gte?"")"
tests\lookup\tests.py,LookupTests,test_unsupported_lookups,852,"self.assertRaisesMessage(FieldError, ""Unsupported lookup 'gt__lt__foo' for DateTimeField or join on the field not permitted, perhaps you meant gt or gte?"")"
tests\lookup\tests.py,LookupTests,test_unsupported_lookups_custom_lookups,865,"self.assertRaisesMessage(FieldError, msg)"
tests\lookup\tests.py,LookupTests,test_values,341,"self.assertSequenceEqual(Article.objects.values('headline'), [{'headline': 'Article 5'}, {'headline': 'Article 6'}, {'headline': 'Article 4'}, {'headline': 'Article 2'}, {'headline': 'Article 3'}, {'headline': 'Article 7'}, {'headline': 'Article 1'}])"
tests\lookup\tests.py,LookupTests,test_values,353,"self.assertSequenceEqual(Article.objects.filter(pub_date__exact=datetime(2005, 7, 27)).values('id'), [{'id': self.a2.id}, {'id': self.a3.id}, {'id': self.a7.id}])"
tests\lookup\tests.py,LookupTests,test_values,357,"self.assertSequenceEqual(Article.objects.values('id', 'headline'), [{'id': self.a5.id, 'headline': 'Article 5'}, {'id': self.a6.id, 'headline': 'Article 6'}, {'id': self.a4.id, 'headline': 'Article 4'}, {'id': self.a2.id, 'headline': 'Article 2'}, {'id': self.a3.id, 'headline': 'Article 3'}, {'id': self.a7.id, 'headline': 'Article 7'}, {'id': self.a1.id, 'headline': 'Article 1'}])"
tests\lookup\tests.py,LookupTests,test_values,371,"self.assertSequenceEqual(list(Article.objects.values('id', 'headline').iterator()), [{'headline': 'Article 5', 'id': self.a5.id}, {'headline': 'Article 6', 'id': self.a6.id}, {'headline': 'Article 4', 'id': self.a4.id}, {'headline': 'Article 2', 'id': self.a2.id}, {'headline': 'Article 3', 'id': self.a3.id}, {'headline': 'Article 7', 'id': self.a7.id}, {'headline': 'Article 1', 'id': self.a1.id}])"
tests\lookup\tests.py,LookupTests,test_values,384,"self.assertSequenceEqual(Article.objects.extra(select={'id_plus_one': 'id + 1'}).values('id', 'id_plus_one'), [{'id': self.a5.id, 'id_plus_one': self.a5.id + 1}, {'id': self.a6.id, 'id_plus_one': self.a6.id + 1}, {'id': self.a4.id, 'id_plus_one': self.a4.id + 1}, {'id': self.a2.id, 'id_plus_one': self.a2.id + 1}, {'id': self.a3.id, 'id_plus_one': self.a3.id + 1}, {'id': self.a7.id, 'id_plus_one': self.a7.id + 1}, {'id': self.a1.id, 'id_plus_one': self.a1.id + 1}])"
tests\lookup\tests.py,LookupTests,test_values,408,"self.assertSequenceEqual(Article.objects.filter(id=self.a1.id).extra(select=data).values(*data), [{'id_plus_one': self.a1.id + 1, 'id_plus_two': self.a1.id + 2, 'id_plus_three': self.a1.id + 3, 'id_plus_four': self.a1.id + 4, 'id_plus_five': self.a1.id + 5, 'id_plus_six': self.a1.id + 6, 'id_plus_seven': self.a1.id + 7, 'id_plus_eight': self.a1.id + 8}])"
tests\lookup\tests.py,LookupTests,test_values,424,"self.assertSequenceEqual(Article.objects.values('headline', 'author__name'), [{'headline': self.a5.headline, 'author__name': self.au2.name}, {'headline': self.a6.headline, 'author__name': self.au2.name}, {'headline': self.a4.headline, 'author__name': self.au1.name}, {'headline': self.a2.headline, 'author__name': self.au1.name}, {'headline': self.a3.headline, 'author__name': self.au1.name}, {'headline': self.a7.headline, 'author__name': self.au2.name}, {'headline': self.a1.headline, 'author__name': self.au1.name}])"
tests\lookup\tests.py,LookupTests,test_values,436,"self.assertSequenceEqual(Author.objects.values('name', 'article__headline').order_by('name', 'article__headline'), [{'name': self.au1.name, 'article__headline': self.a1.headline}, {'name': self.au1.name, 'article__headline': self.a2.headline}, {'name': self.au1.name, 'article__headline': self.a3.headline}, {'name': self.au1.name, 'article__headline': self.a4.headline}, {'name': self.au2.name, 'article__headline': self.a5.headline}, {'name': self.au2.name, 'article__headline': self.a6.headline}, {'name': self.au2.name, 'article__headline': self.a7.headline}])"
tests\lookup\tests.py,LookupTests,test_values,450,"self.assertSequenceEqual(Author.objects.values('name', 'article__headline', 'article__tag__name').order_by('name', 'article__headline', 'article__tag__name'), [{'name': self.au1.name, 'article__headline': self.a1.headline, 'article__tag__name': self.t1.name}, {'name': self.au1.name, 'article__headline': self.a2.headline, 'article__tag__name': self.t1.name}, {'name': self.au1.name, 'article__headline': self.a3.headline, 'article__tag__name': self.t1.name}, {'name': self.au1.name, 'article__headline': self.a3.headline, 'article__tag__name': self.t2.name}, {'name': self.au1.name, 'article__headline': self.a4.headline, 'article__tag__name': self.t2.name}, {'name': self.au2.name, 'article__headline': self.a5.headline, 'article__tag__name': self.t2.name}, {'name': self.au2.name, 'article__headline': self.a5.headline, 'article__tag__name': self.t3.name}, {'name': self.au2.name, 'article__headline': self.a6.headline, 'article__tag__name': self.t3.name}, {'name': self.au2.name, 'article__headline': self.a7.headline, 'article__tag__name': self.t3.name}])"
tests\lookup\tests.py,LookupTests,test_values,511,"self.assertRaisesMessage(FieldError, msg)"
tests\lookup\tests.py,LookupTests,test_values,516,"self.assertSequenceEqual(Article.objects.filter(id=self.a5.id).values(), [{'id': self.a5.id, 'author_id': self.au2.id, 'headline': 'Article 5', 'pub_date': datetime(2005, 8, 1, 9, 0), 'slug': 'a5'}])"
tests\lookup\tests.py,LookupTests,test_values_list,534,"self.assertSequenceEqual(Article.objects.values_list('headline'), [('Article 5',), ('Article 6',), ('Article 4',), ('Article 2',), ('Article 3',), ('Article 7',), ('Article 1',)])"
tests\lookup\tests.py,LookupTests,test_values_list,546,"self.assertSequenceEqual(Article.objects.values_list('id').order_by('id'), [(self.a1.id,), (self.a2.id,), (self.a3.id,), (self.a4.id,), (self.a5.id,), (self.a6.id,), (self.a7.id,)])"
tests\lookup\tests.py,LookupTests,test_values_list,558,"self.assertSequenceEqual(Article.objects.values_list('id', flat=True).order_by('id'), [self.a1.id, self.a2.id, self.a3.id, self.a4.id, self.a5.id, self.a6.id, self.a7.id])"
tests\lookup\tests.py,LookupTests,test_values_list,570,"self.assertSequenceEqual(Article.objects.extra(select={'id_plus_one': 'id+1'}).order_by('id').values_list('id'), [(self.a1.id,), (self.a2.id,), (self.a3.id,), (self.a4.id,), (self.a5.id,), (self.a6.id,), (self.a7.id,)])"
tests\lookup\tests.py,LookupTests,test_values_list,584,"self.assertSequenceEqual(Article.objects.extra(select={'id_plus_one': 'id+1'}).order_by('id').values_list('id_plus_one', 'id'), [(self.a1.id + 1, self.a1.id), (self.a2.id + 1, self.a2.id), (self.a3.id + 1, self.a3.id), (self.a4.id + 1, self.a4.id), (self.a5.id + 1, self.a5.id), (self.a6.id + 1, self.a6.id), (self.a7.id + 1, self.a7.id)])"
tests\lookup\tests.py,LookupTests,test_values_list,598,"self.assertSequenceEqual(Article.objects.extra(select={'id_plus_one': 'id+1'}).order_by('id').values_list('id', 'id_plus_one'), [(self.a1.id, self.a1.id + 1), (self.a2.id, self.a2.id + 1), (self.a3.id, self.a3.id + 1), (self.a4.id, self.a4.id + 1), (self.a5.id, self.a5.id + 1), (self.a6.id, self.a6.id + 1), (self.a7.id, self.a7.id + 1)])"
tests\lookup\tests.py,LookupTests,test_values_list,613,"self.assertSequenceEqual(Author.objects.values_list(*args).order_by(*args), [(self.au1.name, self.a1.headline, self.t1.name), (self.au1.name, self.a2.headline, self.t1.name), (self.au1.name, self.a3.headline, self.t1.name), (self.au1.name, self.a3.headline, self.t2.name), (self.au1.name, self.a4.headline, self.t2.name), (self.au2.name, self.a5.headline, self.t2.name), (self.au2.name, self.a5.headline, self.t3.name), (self.au2.name, self.a6.headline, self.t3.name), (self.au2.name, self.a7.headline, self.t3.name)])"
tests\lookup\tests.py,LookupTests,test_values_list,627,self.assertRaises(TypeError)
tests\m2m_and_m2o\tests.py,RelatedObjectTests,test_m2m_and_m2o,31,"self.assertQuerySetEqual(Issue.objects.filter(client=r.id), [1, 2], lambda i: i.num)"
tests\m2m_and_m2o\tests.py,RelatedObjectTests,test_m2m_and_m2o,39,"self.assertQuerySetEqual(Issue.objects.filter(client=g.id), [3], lambda i: i.num)"
tests\m2m_and_m2o\tests.py,RelatedObjectTests,test_m2m_and_m2o,46,"self.assertQuerySetEqual(Issue.objects.filter(cc__id__exact=g.id), [])"
tests\m2m_and_m2o\tests.py,RelatedObjectTests,test_m2m_and_m2o,47,"self.assertQuerySetEqual(Issue.objects.filter(cc__id__exact=r.id), [2, 3], lambda i: i.num)"
tests\m2m_and_m2o\tests.py,RelatedObjectTests,test_m2m_and_m2o,58,"self.assertQuerySetEqual(Issue.objects.filter(Q(cc__id__exact=r.id) | Q(client=r.id)), [1, 2, 3], lambda i: i.num)"
tests\m2m_and_m2o\tests.py,RelatedObjectTests,test_m2m_and_m2o,67,"self.assertQuerySetEqual(Issue.objects.filter(cc__id__exact=r.id) | Issue.objects.filter(client=r.id), [1, 2, 3], lambda i: i.num)"
tests\m2m_and_m2o\tests.py,RelatedObjectTests,test_m2m_and_m2o,77,"self.assertQuerySetEqual(Issue.objects.filter(Q(client=r.id) | Q(cc__id__exact=r.id)), [1, 2, 3], lambda i: i.num)"
tests\m2m_and_m2o\tests.py,RelatedObjectTests,test_related_objects_have_name_attribute,11,"self.assertEqual(field_name, obj.field.related_query_name())"
